Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,Size,Sales,StoreType
5,4/2/10,63.18,2.719,211.372888,6.465,0,34875,331406,B
6,4/2/10,64.94,2.719,212.3322805,7.092,0,202505,1770333.9,A
7,4/2/10,38.26,2.725,189.7048215,8.963,0,70713,561145.14,B
8,4/2/10,60.18,2.719,214.164218,6.29,0,155078,914500.91,A
9,4/2/10,65.21,2.719,214.3465181,6.384,0,125833,545206.32,B
10,4/2/10,63.66,3.086,126.6034839,9.524,0,126512,2138651.97,B
11,4/2/10,66.16,2.719,214.1180803,7.343,0,207499,1446210.26,A
12,4/2/10,59.84,3.086,126.6034839,14.099,0,112238,1011822.3,B
13,4/2/10,42.15,2.842,126.6034839,8.107,0,219622,2142482.14,A
14,4/2/10,47.74,2.85,181.8657537,8.899,0,200898,2495630.51,A
15,4/2/10,45.27,2.957,131.9019677,8.185,0,123737,718470.71,B
16,4/2/10,36.19,2.725,189.7048215,6.842,0,57197,490503.69,B
17,4/2/10,36.94,2.842,126.6034839,6.635,0,93188,848521.17,B
18,4/2/10,45.63,2.826,131.9019677,9.269,0,120653,1254107.84,B
19,4/2/10,45.26,2.957,131.9019677,8.185,0,203819,1642970.27,A
20,4/2/10,51,2.85,204.0252842,7.856,0,203742,2405395.22,A
21,4/2/10,64.12,2.719,210.4798874,8.2,0,140167,753664.12,B
22,4/2/10,44.96,2.826,135.7464988,8.348,0,119557,1177340.99,B
23,4/2/10,40.5,2.826,131.9019677,5.435,0,114533,1556627.62,B
24,4/2/10,45.22,2.957,131.9019677,8.211,0,203819,1478321.26,A
25,4/2/10,47.2,2.85,204.0252842,7.856,0,128107,822486.37,B
26,4/2/10,36.53,2.826,131.9019677,8.512,0,152513,1029849.2,A
27,4/2/10,46.9,2.957,135.7464988,8.058,0,204184,2053952.97,A
28,4/2/10,59.84,3.086,126.6034839,14.099,0,206302,1441559.4,A
29,4/2/10,44.96,2.826,131.9019677,10.16,0,93638,599629.25,B
30,4/2/10,64.12,2.719,210.4798874,8.2,0,42988,457884.06,C
31,4/2/10,64.12,2.719,210.4798874,8.2,0,203750,1357600.68,A
32,4/2/10,48.28,2.725,189.7048215,8.963,0,203007,1131732.94,A
33,4/2/10,66.79,3.086,126.6034839,9.849,0,39690,274634.52,A
34,4/2/10,50.07,2.74,126.6034839,9.593,0,158114,979428.66,A
35,4/2/10,46.9,2.85,135.7464988,9.051,0,103681,1189556.47,B
36,4/2/10,63.43,2.708,209.5938656,8.464,0,39910,435972.82,A
37,4/2/10,63.43,2.719,209.5938656,8.464,0,39910,540189.7,C
38,4/2/10,59.84,3.086,126.6034839,14.099,0,39690,368929.55,C
39,4/2/10,63.31,2.719,209.5938656,8.464,0,184109,1463942.62,A
40,4/2/10,41.39,2.826,131.9019677,5.435,0,155083,1041202.13,A
41,4/2/10,41.31,2.725,189.7048215,7.363,0,196321,1168826.39,A
42,4/2/10,63.66,3.086,126.6034839,9.524,0,39690,505907.41,C
43,4/2/10,62.19,2.719,202.83803,9.593,0,41062,650102.8,C
44,4/2/10,42.15,2.842,126.6034839,7.972,0,39910,286197.5,C
45,4/2/10,47.74,2.85,181.8657537,8.899,0,118221,877235.96,B
1,4/9/10,65.86,2.77,210.6228574,7.808,0,151315,1545418.53,A
2,4/9/10,65.41,2.77,210.2831653,8.2,0,202307,1954689.21,A
3,4/9/10,68,2.77,213.9120595,7.343,0,37392,415870.28,B
4,4/9/10,54.16,2.773,126.6019032,7.896,0,205863,1818452.72,A
5,4/9/10,65.19,2.77,211.1738835,6.465,0,34875,328020.49,B
6,4/9/10,66.15,2.77,212.1308239,7.092,0,202505,1667181.82,A
7,4/9/10,33.79,2.75,189.6901012,8.963,0,70713,484263.25,B
8,4/9/10,59.25,2.77,213.9580793,6.29,0,155078,916033.92,A
9,4/9/10,64.95,2.77,214.1399135,6.384,0,125833,529384.31,B
10,4/9/10,65.29,3.004,126.6019032,9.524,0,126512,2041069.37,B
11,4/9/10,69.57,2.77,213.9120595,7.343,0,207499,1470308.32,A
12,4/9/10,59.25,3.09,126.6019032,14.099,0,112238,1041238.87,B
13,4/9/10,38.97,2.877,126.6019032,8.107,0,219622,1898321.33,A
14,4/9/10,65.45,2.869,181.7596377,8.899,0,200898,2258781.28,A
15,4/9/10,57.77,2.992,131.9408065,8.185,0,123737,634605.77,B
16,4/9/10,34.21,2.75,189.6901012,6.842,0,57197,424083.99,B
17,4/9/10,34.05,2.877,126.6019032,6.635,0,93188,770228.02,B
18,4/9/10,59.91,2.849,131.9408065,9.269,0,120653,1174447.55,B
19,4/9/10,55.66,2.992,131.9408065,8.185,0,203819,1489613.32,A
20,4/9/10,65.1,2.869,203.8488134,7.856,0,203742,2007796.26,A
21,4/9/10,65.74,2.77,210.2831653,8.2,0,140167,751181.4,B
22,4/9/10,57.06,2.849,135.7856359,8.348,0,119557,1033171.07,B
23,4/9/10,56.82,2.849,131.9408065,5.435,0,114533,1264434.7,B
24,4/9/10,62.06,2.992,131.9408065,8.211,0,203819,1379579.63,A
25,4/9/10,61.36,2.869,203.8488134,7.856,0,128107,712647.97,B
26,4/9/10,50.13,2.849,131.9408065,8.512,0,152513,1022293.81,A
27,4/9/10,62.62,2.992,135.7856359,8.058,0,204184,1955814.13,A
28,4/9/10,59.25,3.09,126.6019032,14.099,0,206302,1382359.21,A
29,4/9/10,57.06,2.849,131.9408065,10.16,0,93638,569937.23,B
30,4/9/10,65.74,2.77,210.2831653,8.2,0,42988,454800.96,C
31,4/9/10,65.74,2.77,210.2831653,8.2,0,203750,1395710.09,A
32,4/9/10,44.88,2.75,189.6901012,8.963,0,203007,1095889.22,A
33,4/9/10,68.43,3.004,126.6019032,9.849,0,39690,325201.05,A
34,4/9/10,51.26,2.773,126.6019032,9.593,0,158114,950684.2,A
35,4/9/10,62.62,2.869,135.7856359,9.051,0,103681,1198014.97,B
36,4/9/10,68.54,2.743,209.400638,8.464,0,39910,453016.91,A
37,4/9/10,68.54,2.77,209.400638,8.464,0,39910,513327.55,C
38,4/9/10,59.25,3.09,126.6019032,14.099,0,39690,341630.46,C
39,4/9/10,68.15,2.77,209.400638,8.464,0,184109,1327035.27,A
40,4/9/10,54.31,2.849,131.9408065,5.435,0,155083,919839.19,A
41,4/9/10,37.3,2.75,189.6901012,7.363,0,196321,1082158.21,A
42,4/9/10,65.29,3.004,126.6019032,9.524,0,39690,582552.26,C
43,4/9/10,64.37,2.77,202.6594654,9.593,0,41062,693058.34,C
44,4/9/10,38.97,2.877,126.6019032,7.972,0,39910,257361.3,C
45,4/9/10,65.45,2.869,181.7596377,8.899,0,118221,833782.7,B
1,4/16/10,66.32,2.808,210.4887,7.808,0,151315,1466058.28,A
2,4/16/10,68.07,2.808,210.1495463,8.2,0,202307,1874957.94,A
3,4/16/10,66.98,2.808,213.7726889,7.343,0,37392,354993.26,B
4,4/16/10,56.23,2.81,126.5621,7.896,0,205863,1851519.69,A
5,4/16/10,65.3,2.808,211.0388528,6.465,0,34875,306858.69,B
6,4/16/10,65.68,2.808,211.9942765,7.092,0,202505,1519846.36,A
7,4/16/10,41.89,2.765,189.6628845,8.963,0,70713,406228.19,B
8,4/16/10,62.66,2.808,213.8186357,6.29,0,155078,882917.12,A
9,4/16/10,66.09,2.808,214.0001817,6.384,0,125833,485764.32,B
10,4/16/10,69.74,3.109,126.5621,9.524,0,126512,1826241.44,B
11,4/16/10,67.81,2.808,213.7726889,7.343,0,207499,1323243.35,A
12,4/16/10,64.95,3.109,126.5621,14.099,0,112238,957997.52,B
13,4/16/10,50.39,2.915,126.5621,8.107,0,219622,1819660.44,A
14,4/16/10,54.28,2.899,181.6924769,8.899,0,200898,2121788.61,A
15,4/16/10,49.63,3.01,131.9809,8.185,0,123737,641208.65,B
16,4/16/10,45.69,2.765,189.6628845,6.842,0,57197,436312.41,B
17,4/16/10,45.22,2.915,126.5621,6.635,0,93188,757738.76,B
18,4/16/10,50.26,2.885,131.9809,9.269,0,120653,1135577.62,B
19,4/16/10,49.67,3.01,131.9809,8.185,0,203819,1460354.67,A
20,4/16/10,55.43,2.899,203.7307486,7.856,0,203742,1985784.59,A
21,4/16/10,67.87,2.808,210.1495463,8.2,0,140167,716026.51,B
22,4/16/10,51.14,2.885,135.82725,8.348,0,119557,1000968.67,B
23,4/16/10,44.25,2.885,131.9809,5.435,0,114533,1288823.72,B
24,4/16/10,51.08,3.01,131.9809,8.211,0,203819,1268266.72,A
25,4/16/10,52.16,2.899,203.7307486,7.856,0,128107,715311.6,B
26,4/16/10,36.6,2.885,131.9809,8.512,0,152513,905548.38,A
27,4/16/10,54.95,3.01,135.82725,8.058,0,204184,1857500.96,A
28,4/16/10,64.95,3.109,126.5621,14.099,0,206302,1268240.66,A
29,4/16/10,51.14,2.885,131.9809,10.16,0,93638,509100.84,B
30,4/16/10,67.87,2.808,210.1495463,8.2,0,42988,471054.16,C
31,4/16/10,67.87,2.808,210.1495463,8.2,0,203750,1367448.28,A
32,4/16/10,53.49,2.765,189.6628845,8.963,0,203007,1082763.27,A
33,4/16/10,72.44,3.109,126.5621,9.849,0,39690,307779.64,A
34,4/16/10,59.18,2.81,126.5621,9.593,0,158114,923344.54,A
35,4/16/10,54.95,2.899,135.82725,9.051,0,103681,1084487.55,B
36,4/16/10,66.74,2.769,209.2691428,8.464,0,39910,483699.56,A
37,4/16/10,66.74,2.808,209.2691428,8.464,0,39910,524544.83,C
38,4/16/10,64.95,3.109,126.5621,14.099,0,39690,337723.49,C
39,4/16/10,66.33,2.808,209.2691428,8.464,0,184109,1242874.98,A
40,4/16/10,43.3,2.885,131.9809,5.435,0,155083,882636.96,A
41,4/16/10,46.79,2.765,189.6628845,7.363,0,196321,1043388.79,A
42,4/16/10,69.74,3.109,126.5621,9.524,0,39690,549528.16,C
43,4/16/10,69.46,2.808,202.5351571,9.593,0,41062,675282.2,C
44,4/16/10,50.39,2.915,126.5621,7.972,0,39910,280048.74,C
45,4/16/10,54.28,2.899,181.6924769,8.899,0,118221,782221.96,B
1,4/23/10,64.84,2.795,210.4391228,7.808,0,151315,1391256.12,A
2,4/23/10,65.11,2.795,210.1000648,8.2,0,202307,1821990.93,A
3,4/23/10,67.87,2.795,213.7221852,7.343,0,37392,339976.65,B
4,4/23/10,56.87,2.805,126.4713333,7.896,0,205863,1802677.9,A
5,4/23/10,65.13,2.795,210.9891204,6.465,0,34875,288839.73,B
6,4/23/10,64.11,2.795,211.9442745,7.092,0,202505,1540435.99,A
7,4/23/10,43.07,2.776,189.6190057,8.963,0,70713,404751.25,B
8,4/23/10,56.1,2.795,213.768119,6.29,0,155078,850440.26,A
9,4/23/10,61.26,2.795,213.9496138,6.384,0,125833,488683.57,B
10,4/23/10,66.42,3.05,126.4713333,9.524,0,126512,1829521.83,B
11,4/23/10,68.37,2.795,213.7221852,7.343,0,207499,1283766.55,A
12,4/23/10,64.55,3.05,126.4713333,14.099,0,112238,993833.44,B
13,4/23/10,55.66,2.936,126.4713333,8.107,0,219622,1909330.77,A
14,4/23/10,53.47,2.902,181.6772564,8.899,0,200898,2138144.91,A
15,4/23/10,46.54,3.021,132.0226667,8.185,0,123737,643097.6,B
16,4/23/10,44.9,2.776,189.6190057,6.842,0,57197,370230.94,B
17,4/23/10,52.25,2.936,126.4713333,6.635,0,93188,977790.83,B
18,4/23/10,50.3,2.895,132.0226667,9.269,0,120653,1132433.55,B
19,4/23/10,46.87,3.021,132.0226667,8.185,0,203819,1456793.33,A
20,4/23/10,50.65,2.902,203.6905586,7.856,0,203742,1878862.42,A
21,4/23/10,64.21,2.795,210.1000648,8.2,0,140167,718780.59,B
22,4/23/10,51.04,2.895,135.8721667,8.348,0,119557,969594.47,B
23,4/23/10,46.4,2.895,132.0226667,5.435,0,114533,1315023.08,B
24,4/23/10,51.07,3.021,132.0226667,8.211,0,203819,1264117.01,A
25,4/23/10,46.12,2.902,203.6905586,7.856,0,128107,694531.72,B
26,4/23/10,39.68,2.895,132.0226667,8.512,0,152513,881930.87,A
27,4/23/10,53.91,3.021,135.8721667,8.058,0,204184,1850205.47,A
28,4/23/10,64.55,3.05,126.4713333,14.099,0,206302,1244177.21,A
29,4/23/10,51.04,2.895,132.0226667,10.16,0,93638,505329.66,B
30,4/23/10,64.21,2.795,210.1000648,8.2,0,42988,462454.39,C
31,4/23/10,64.21,2.795,210.1000648,8.2,0,203750,1280465.8,A
32,4/23/10,50.06,2.776,189.6190057,8.963,0,203007,1072474.8,A
33,4/23/10,71.59,3.05,126.4713333,9.849,0,39690,263263.02,A
34,4/23/10,55.04,2.805,126.4713333,9.593,0,158114,910240.68,A
35,4/23/10,53.91,2.902,135.8721667,9.051,0,103681,1110827.48,B
36,4/23/10,68.03,2.762,209.2199574,8.464,0,39910,434116.8,A
37,4/23/10,68.03,2.795,209.2199574,8.464,0,39910,527019.78,C
38,4/23/10,64.55,3.05,126.4713333,14.099,0,39690,335121.82,C
39,4/23/10,67.64,2.795,209.2199574,8.464,0,184109,1280231.85,A
40,4/23/10,45.85,2.895,132.0226667,5.435,0,155083,844958.49,A
41,4/23/10,45.29,2.776,189.6190057,7.363,0,196321,1067340.74,A
42,4/23/10,66.42,3.05,126.4713333,9.524,0,39690,492364.77,C
43,4/23/10,62.71,2.795,202.4831905,9.593,0,41062,638957.35,C
44,4/23/10,55.66,2.936,126.4713333,7.972,0,39910,278287.04,C
45,4/23/10,53.47,2.902,181.6772564,8.899,0,118221,749779.1,B
1,4/30/10,67.41,2.78,210.3895456,7.808,0,151315,1425100.71,A
2,4/30/10,66.98,2.78,210.0505833,8.2,0,202307,1802450.29,A
3,4/30/10,70.24,2.78,213.6716815,7.343,0,37392,361248.39,B
4,4/30/10,53.04,2.787,126.3805667,7.896,0,205863,1817273.28,A
5,4/30/10,67.53,2.78,210.939388,6.465,0,34875,298697.84,B
6,4/30/10,68.91,2.78,211.8942725,7.092,0,202505,1498080.16,A
7,4/30/10,38.99,2.766,189.575127,8.963,0,70713,373655.61,B
8,4/30/10,61.01,2.78,213.7176024,6.29,0,155078,778672.64,A
9,4/30/10,66.07,2.78,213.8990459,6.384,0,125833,491723.42,B
10,4/30/10,69.76,3.105,126.3805667,9.524,0,126512,1790694.59,B
11,4/30/10,71.13,2.78,213.6716815,7.343,0,207499,1239766.89,A
12,4/30/10,67.38,3.105,126.3805667,14.099,0,112238,954220.22,B
13,4/30/10,48.33,2.941,126.3805667,8.107,0,219622,1785823.37,A
14,4/30/10,53.15,2.921,181.6620359,8.899,0,200898,2082355.12,A
15,4/30/10,49.09,3.042,132.0644333,8.185,0,123737,570791.11,B
16,4/30/10,37.75,2.766,189.575127,6.842,0,57197,383550.93,B
17,4/30/10,43.82,2.941,126.3805667,6.635,0,93188,807798.73,B
18,4/30/10,51.12,2.935,132.0644333,9.269,0,120653,1060446.16,B
19,4/30/10,49.89,3.042,132.0644333,8.185,0,203819,1405065.57,A
20,4/30/10,54.75,2.921,203.6503685,7.856,0,203742,1919053.21,A
21,4/30/10,66.93,2.78,210.0505833,8.2,0,140167,680532.69,B
22,4/30/10,50.96,2.935,135.9170833,8.348,0,119557,977683.06,B
23,4/30/10,45.47,2.935,132.0644333,5.435,0,114533,1259414.52,B
24,4/30/10,51.48,3.042,132.0644333,8.211,0,203819,1259877.19,A
25,4/30/10,50.97,2.921,203.6503685,7.856,0,128107,706924.02,B
26,4/30/10,40.56,2.935,132.0644333,8.512,0,152513,904503.85,A
27,4/30/10,53.55,3.042,135.9170833,8.058,0,204184,1805885.04,A
28,4/30/10,67.38,3.105,126.3805667,14.099,0,206302,1186971.02,A
29,4/30/10,50.96,2.935,132.0644333,10.16,0,93638,501013.47,B
30,4/30/10,66.93,2.78,210.0505833,8.2,0,42988,456140.34,C
31,4/30/10,66.93,2.78,210.0505833,8.2,0,203750,1243200.24,A
32,4/30/10,47.51,2.766,189.575127,8.963,0,203007,1066792.63,A
33,4/30/10,73.29,3.105,126.3805667,9.849,0,39690,275883.23,A
34,4/30/10,56.58,2.787,126.3805667,9.593,0,158114,859922.19,A
35,4/30/10,53.55,2.921,135.9170833,9.051,0,103681,1096930.65,B
36,4/30/10,70.9,2.725,209.170772,8.464,0,39910,457899.64,A
37,4/30/10,70.9,2.78,209.170772,8.464,0,39910,517850.83,C
38,4/30/10,67.38,3.105,126.3805667,14.099,0,39690,337979.65,C
39,4/30/10,70.03,2.78,209.170772,8.464,0,184109,1263836.59,A
40,4/30/10,46.5,2.935,132.0644333,5.435,0,155083,816838.31,A
41,4/30/10,40.2,2.766,189.575127,7.363,0,196321,1063960.11,A
42,4/30/10,69.76,3.105,126.3805667,9.524,0,39690,477615.87,C
43,4/30/10,66.91,2.78,202.4312238,9.593,0,41062,630740.11,C
44,4/30/10,48.33,2.941,126.3805667,7.972,0,39910,272997.65,C
45,4/30/10,53.15,2.921,181.6620359,8.899,0,118221,737265.57,B
1,5/7/10,72.55,2.835,210.3399684,7.808,0,151315,1603955.12,A
2,5/7/10,71.28,2.835,210.0011018,8.2,0,202307,2042581.71,A
3,5/7/10,73.47,2.835,213.6211778,7.343,0,37392,399323.86,B
4,5/7/10,56.77,2.836,126.2898,7.896,0,205863,2000626.14,A
5,5/7/10,71.53,2.835,210.8896556,6.465,0,34875,333522.6,B
6,5/7/10,73.68,2.835,211.8442706,7.092,0,202505,1619920.04,A
7,5/7/10,40.07,2.771,189.5312483,8.963,0,70713,395453.83,B
8,5/7/10,62.68,2.835,213.6670857,6.29,0,155078,916820.96,A
9,5/7/10,68.58,2.835,213.848478,6.384,0,125833,526128.61,B
10,5/7/10,71.06,3.127,126.2898,9.524,0,126512,1921432.16,B
11,5/7/10,75.57,2.835,213.6211778,7.343,0,207499,1312329.78,A
12,5/7/10,70.15,3.127,126.2898,14.099,0,112238,1043240.27,B
13,5/7/10,44.42,2.948,126.2898,8.107,0,219622,2005478.46,A
14,5/7/10,70.75,2.966,181.6468154,8.899,0,200898,2370116.52,A
15,5/7/10,63.16,3.095,132.1062,8.185,0,123737,661348.88,B
16,5/7/10,37.43,2.771,189.5312483,6.842,0,57197,403217.22,B
17,5/7/10,40.26,2.948,126.2898,6.635,0,93188,843848.65,B
18,5/7/10,65.64,2.981,132.1062,9.269,0,120653,1222255.47,B
19,5/7/10,62.54,3.095,132.1062,8.185,0,203819,1566219.77,A
20,5/7/10,66.74,2.966,203.6101784,7.856,0,203742,2137202.38,A
21,5/7/10,70.87,2.835,210.0011018,8.2,0,140167,744969.42,B
22,5/7/10,63.81,2.981,135.962,8.348,0,119557,1052973.28,B
23,5/7/10,61.04,2.981,132.1062,5.435,0,114533,1365552.28,B
24,5/7/10,66.65,3.095,132.1062,8.211,0,203819,1409705.03,A
25,5/7/10,63.67,2.966,203.6101784,7.856,0,128107,724468.97,B
26,5/7/10,54.72,2.981,132.1062,8.512,0,152513,1074479.73,A
27,5/7/10,69.02,3.095,135.962,8.058,0,204184,1939458.84,A
28,5/7/10,70.15,3.127,126.2898,14.099,0,206302,1532893.22,A
29,5/7/10,63.81,2.981,132.1062,10.16,0,93638,568497.35,B
30,5/7/10,70.87,2.835,210.0011018,8.2,0,42988,457883.94,C
31,5/7/10,70.87,2.835,210.0011018,8.2,0,203750,1381796.8,A
32,5/7/10,48.94,2.771,189.5312483,8.963,0,203007,1133657.58,A
33,5/7/10,75.4,3.127,126.2898,9.849,0,39690,326870.13,A
34,5/7/10,57.39,2.836,126.2898,9.593,0,158114,953495.48,A
35,5/7/10,69.02,2.966,135.962,9.051,0,103681,1182099.88,B
36,5/7/10,75.56,2.786,209.1215867,8.464,0,39910,489372.02,A
37,5/7/10,75.56,2.835,209.1215867,8.464,0,39910,543234.77,C
38,5/7/10,70.15,3.127,126.2898,14.099,0,39690,383657.44,C
39,5/7/10,74.86,2.835,209.1215867,8.464,0,184109,1355704.21,A
40,5/7/10,60.05,2.981,132.1062,5.435,0,155083,1009797.06,A
41,5/7/10,41.5,2.771,189.5312483,7.363,0,196321,1175738.22,A
42,5/7/10,71.06,3.127,126.2898,9.524,0,39690,582846.22,C
43,5/7/10,67.16,2.835,202.3792571,9.593,0,41062,691498.6,C
44,5/7/10,44.42,2.948,126.2898,7.972,0,39910,285379.86,C
45,5/7/10,70.75,2.966,181.6468154,8.899,0,118221,812190.76,B
1,5/14/10,74.78,2.854,210.3374261,7.808,0,151315,1494251.5,A
2,5/14/10,73.31,2.854,209.9984585,8.2,0,202307,1880752.36,A
3,5/14/10,77.18,2.854,213.6196139,7.343,0,37392,384357.94,B
4,5/14/10,62.35,2.845,126.2085484,7.896,0,205863,1875597.28,A
5,5/14/10,74.79,2.854,210.8872772,6.465,0,34875,296673.77,B
6,5/14/10,74.95,2.854,211.8421769,7.092,0,202505,1524059.4,A
7,5/14/10,41.41,2.788,189.4904116,8.963,0,70713,372673.61,B
8,5/14/10,61.35,2.854,213.6655355,6.29,0,155078,873337.84,A
9,5/14/10,70.53,2.854,213.8469819,6.384,0,125833,492792.8,B
10,5/14/10,73.88,3.145,126.2085484,9.524,0,126512,1808056.41,B
11,5/14/10,77.64,2.854,213.6196139,7.343,0,207499,1266796.13,A
12,5/14/10,68.44,3.145,126.2085484,14.099,0,112238,966054.97,B
13,5/14/10,50.15,2.962,126.2085484,8.107,0,219622,1890273.44,A
14,5/14/10,54.26,2.982,181.6612792,8.899,0,200898,2129771.13,A
15,5/14/10,47.13,3.112,132.152129,8.185,0,123737,594385.2,B
16,5/14/10,41.26,2.788,189.4904116,6.842,0,57197,401770.9,B
17,5/14/10,47.28,2.962,126.2085484,6.635,0,93188,813756.09,B
18,5/14/10,49.9,2.983,132.152129,9.269,0,120653,1092616.49,B
19,5/14/10,46.53,3.112,132.152129,8.185,0,203819,1437319.45,A
20,5/14/10,55.91,2.982,203.6133915,7.856,0,203742,2033211.62,A
21,5/14/10,73.08,2.854,209.9984585,8.2,0,140167,723559.88,B
22,5/14/10,50.99,2.983,136.010394,8.348,0,119557,973585.33,B
23,5/14/10,45.33,2.983,132.152129,5.435,0,114533,1303055.09,B
24,5/14/10,51.31,3.112,132.152129,8.211,0,203819,1346783.35,A
25,5/14/10,50.27,2.982,203.6133915,7.856,0,128107,698073.95,B
26,5/14/10,39.08,2.983,132.152129,8.512,0,152513,972663.59,A
27,5/14/10,53.82,3.112,136.010394,8.058,0,204184,1842465.78,A
28,5/14/10,68.44,3.145,126.2085484,14.099,0,206302,1245898.73,A
29,5/14/10,50.99,2.983,132.152129,10.16,0,93638,518940.88,B
30,5/14/10,73.08,2.854,209.9984585,8.2,0,42988,461868.09,C
31,5/14/10,73.08,2.854,209.9984585,8.2,0,203750,1287288.59,A
32,5/14/10,46.42,2.788,189.4904116,8.963,0,203007,1079314.52,A
33,5/14/10,76.8,3.145,126.2085484,9.849,0,39690,331173.51,A
34,5/14/10,60.74,2.845,126.2085484,9.593,0,158114,933924.44,A
35,5/14/10,53.82,2.982,136.010394,9.051,0,103681,1104277.57,B
36,5/14/10,77.53,2.805,209.118536,8.464,0,39910,476733.74,A
37,5/14/10,77.53,2.854,209.118536,8.464,0,39910,505196.08,C
38,5/14/10,68.44,3.145,126.2085484,14.099,0,39690,346174.3,C
39,5/14/10,77.49,2.854,209.118536,8.464,0,184109,1226997.7,A
40,5/14/10,45.5,2.983,132.152129,5.435,0,155083,907262.47,A
41,5/14/10,40.23,2.788,189.4904116,7.363,0,196321,1116439.02,A
42,5/14/10,73.88,3.145,126.2085484,9.524,0,39690,564345.55,C
43,5/14/10,72.14,2.854,202.3705092,9.593,0,41062,690851.59,C
44,5/14/10,50.15,2.962,126.2085484,7.972,0,39910,286515.92,C
45,5/14/10,54.26,2.982,181.6612792,8.899,0,118221,758182.2,B
1,5/21/10,76.44,2.826,210.6170934,7.808,0,151315,1399662.07,A
2,5/21/10,74.83,2.826,210.2768443,8.2,0,202307,1896937.1,A
3,5/21/10,75.81,2.826,213.9116886,7.343,0,37392,343763.17,B
4,5/21/10,67.4,2.82,126.1843871,7.896,0,205863,1903752.6,A
5,5/21/10,75.2,2.826,211.169023,6.465,0,34875,301615.49,B
6,5/21/10,74.8,2.826,212.1275324,7.092,0,202505,1531938.44,A
7,5/21/10,46.6,2.776,189.467827,8.963,0,70713,395195.65,B
8,5/21/10,66.03,2.826,213.9577839,6.29,0,155078,818333.21,A
9,5/21/10,71.5,2.826,214.1399162,6.384,0,125833,506274.94,B
10,5/21/10,78.32,3.12,126.1843871,9.524,0,126512,1847613.58,B
11,5/21/10,76.97,2.826,213.9116886,7.343,0,207499,1271646.62,A
12,5/21/10,76.2,3.12,126.1843871,14.099,0,112238,958374.56,B
13,5/21/10,57.71,2.95,126.1843871,8.107,0,219622,1853657.6,A
14,5/21/10,62.62,2.958,181.8538486,8.899,0,200898,2108187.1,A
15,5/21/10,59.09,3.096,132.2230323,8.185,0,123737,616598.1,B
16,5/21/10,47.34,2.776,189.467827,6.842,0,57197,435300.51,B
17,5/21/10,53.94,2.95,126.1843871,6.635,0,93188,826626.5,B
18,5/21/10,60.27,2.961,132.2230323,9.269,0,120653,1101621.36,B
19,5/21/10,57.53,3.096,132.2230323,8.185,0,203819,1377716.17,A
20,5/21/10,60.38,2.958,203.8770235,7.856,0,203742,1893736.9,A
21,5/21/10,74.24,2.826,210.2768443,8.2,0,140167,753361.72,B
22,5/21/10,59.99,2.961,136.0796521,8.348,0,119557,979977.89,B
23,5/21/10,57.94,2.961,132.2230323,5.435,0,114533,1327424.28,B
24,5/21/10,60.44,3.096,132.2230323,8.211,0,203819,1283482.85,A
25,5/21/10,57.17,2.958,203.8770235,7.856,0,128107,704113.22,B
26,5/21/10,50.81,2.961,132.2230323,8.512,0,152513,986765.01,A
27,5/21/10,63.31,3.096,136.0796521,8.058,0,204184,1836595.58,A
28,5/21/10,76.2,3.12,126.1843871,14.099,0,206302,1217923.71,A
29,5/21/10,59.99,2.961,132.2230323,10.16,0,93638,502021.82,B
30,5/21/10,74.24,2.826,210.2768443,8.2,0,42988,455751.84,C
31,5/21/10,74.24,2.826,210.2768443,8.2,0,203750,1337405.6,A
32,5/21/10,55.89,2.776,189.467827,8.963,0,203007,1143819.35,A
33,5/21/10,82.8,3.12,126.1843871,9.849,0,39690,294264.2,A
34,5/21/10,63.99,2.82,126.1843871,9.593,0,158114,913616.32,A
35,5/21/10,63.31,2.958,136.0796521,9.051,0,103681,1078182.18,B
36,5/21/10,77.34,2.767,209.3922937,8.464,0,39910,474917.98,A
37,5/21/10,77.34,2.826,209.3922937,8.464,0,39910,510494.7,C
38,5/21/10,76.2,3.12,126.1843871,14.099,0,39690,340497.08,C
39,5/21/10,76.67,2.826,209.3922937,8.464,0,184109,1350673.98,A
40,5/21/10,56.75,2.961,132.2230323,5.435,0,155083,885613.91,A
41,5/21/10,50.59,2.776,189.467827,7.363,0,196321,1163234.33,A
42,5/21/10,78.32,3.12,126.1843871,9.524,0,39690,504403.16,C
43,5/21/10,74.74,2.826,202.6210737,9.593,0,41062,672062.08,C
44,5/21/10,57.71,2.95,126.1843871,7.972,0,39910,267065.35,C
45,5/21/10,62.62,2.958,181.8538486,8.899,0,118221,747888.25,B
1,5/28/10,80.44,2.759,210.8967606,7.808,0,151315,1432069.95,A
2,5/28/10,81.13,2.759,210.5552301,8.2,0,202307,1957113.89,A
3,5/28/10,78.6,2.759,214.2037634,7.343,0,37392,350089.23,B
4,5/28/10,67.73,2.756,126.1602258,7.896,0,205863,1857533.7,A
5,5/28/10,79.81,2.759,211.4507688,6.465,0,34875,310013.11,B
6,5/28/10,78.89,2.759,212.412888,7.092,0,202505,1644470.66,A
7,5/28/10,54.24,2.737,189.4452425,8.963,0,70713,442734.55,B
8,5/28/10,74.71,2.759,214.2500323,6.29,0,155078,868041.56,A
